,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
83332,83332,0,3,male,36.0,1,1,28.53,S
83333,83333,0,2,male,55.0,0,1,25.07,S
83334,83334,0,2,male,33.0,0,0,27.93,S
83335,83335,0,2,male,,0,0,18.78,S
83336,83336,1,1,female,48.0,0,0,187.74,C
83337,83337,0,3,female,10.0,0,0,8.71,S
83338,83338,0,2,female,32.0,0,0,75.98,C
83339,83339,0,3,male,25.0,0,0,5.66,S
83340,83340,0,2,male,34.0,0,0,15.06,S
83341,83341,1,1,female,35.0,1,0,80.87,S
83342,83342,0,1,male,33.0,0,0,23.64,S
83343,83343,1,1,female,24.0,0,5,120.26,C
83344,83344,1,3,female,0.17,1,2,31.42,S
83345,83345,1,2,female,27.0,0,0,23.24,S
83346,83346,1,2,female,32.0,0,0,20.66,C
83347,83347,1,2,male,2.0,0,1,29.86,S
83348,83348,0,3,male,46.0,0,0,34.84,S
83349,83349,0,3,male,20.0,0,0,7.52,S
83350,83350,0,1,male,35.0,0,0,23.17,S
83351,83351,1,2,female,64.0,0,1,27.72,S
83352,83352,0,3,male,61.0,0,2,62.45,C
83353,83353,1,3,male,28.0,0,0,8.08,S
83354,83354,1,1,female,48.0,0,0,10.45,C
83355,83355,1,3,female,39.0,0,1,31.57,C
83356,83356,1,2,female,67.0,0,0,12.1,S
83357,83357,1,1,female,32.0,1,0,128.3,C
83358,83358,0,1,male,33.0,1,0,29.28,C
83359,83359,1,2,female,57.0,0,0,20.27,S
83360,83360,1,2,male,38.0,0,1,10.68,S
83361,83361,1,1,female,55.0,2,0,534.96,Q
83362,83362,0,3,male,38.0,0,0,10.74,S
83363,83363,0,3,male,51.0,0,0,6.45,S
83364,83364,0,2,male,69.0,0,0,8.96,S
83365,83365,0,3,female,59.0,0,0,11.57,S
83366,83366,0,3,male,20.0,0,0,10.81,S
83367,83367,0,3,male,36.0,0,0,10.84,S
83368,83368,0,3,male,15.0,0,0,12.82,S
83369,83369,0,1,male,31.0,1,0,25.86,S
83370,83370,0,3,male,39.0,0,1,29.48,S
83371,83371,0,3,male,,0,0,11.08,S
83372,83372,0,2,male,54.0,0,0,10.64,S
83373,83373,0,1,male,42.0,0,0,11.44,C
83374,83374,0,2,male,2.0,1,1,79.54,S
83375,83375,0,1,male,30.0,1,0,176.6,S
83376,83376,1,2,female,62.0,0,2,65.1,C
83377,83377,0,3,male,52.5,0,0,8.48,S
83378,83378,0,2,female,65.0,0,0,22.97,S
83379,83379,0,2,male,32.0,0,0,10.51,S
83380,83380,0,2,male,23.0,0,0,9.79,S
83381,83381,0,1,male,57.0,1,2,29.63,C
83382,83382,1,1,female,58.0,0,0,29.01,C
83383,83383,0,3,female,53.0,0,0,26.14,S
83384,83384,0,1,female,55.0,0,2,65.0,C
83385,83385,0,3,male,,2,0,10.14,S
83386,83386,0,3,male,64.0,0,0,3.76,S
83387,83387,0,3,female,3.0,1,2,70.79,S
83388,83388,1,1,female,64.0,0,0,112.18,Q
83389,83389,0,1,female,54.0,0,0,341.85,S
83390,83390,1,2,female,67.0,0,0,28.37,Q
83391,83391,0,3,male,30.0,1,2,27.45,S
83392,83392,0,1,female,46.0,1,0,62.32,Q
83393,83393,0,2,female,1.0,1,1,9.56,C
83394,83394,1,2,male,2.0,1,1,35.87,S
83395,83395,0,2,male,62.0,2,1,22.5,S
83396,83396,1,2,female,73.0,0,0,30.28,S
83397,83397,1,1,female,36.0,0,0,31.61,C
83398,83398,0,3,female,36.0,0,0,12.12,S
83399,83399,1,3,female,,0,0,7.08,S
83400,83400,0,2,male,26.0,1,0,10.09,S
83401,83401,1,1,female,48.0,0,0,27.2,C
83402,83402,1,1,male,26.0,1,0,110.06,C
83403,83403,1,3,female,18.0,0,0,11.56,S
83404,83404,1,1,female,55.0,0,3,391.78,Q
83405,83405,0,3,male,63.0,3,0,29.38,S
83406,83406,1,1,female,70.0,0,0,32.77,C
83407,83407,0,2,male,31.0,0,0,10.14,S
83408,83408,0,3,male,59.0,0,2,23.47,S
83409,83409,0,3,male,30.0,0,0,10.75,S
83410,83410,1,1,female,21.0,1,1,28.74,S
83411,83411,1,1,female,51.0,0,0,24.9,C
83412,83412,0,1,female,59.0,0,2,133.62,Q
83413,83413,1,3,female,11.0,0,0,34.01,C
83414,83414,0,3,male,26.0,0,0,6.11,S
83415,83415,1,1,male,45.0,0,0,25.06,S
83416,83416,0,1,female,30.0,0,0,19.56,C
83417,83417,0,2,male,52.0,0,0,26.03,S
83418,83418,0,1,male,60.0,0,2,70.2,S
83419,83419,0,3,female,32.0,0,4,15.1,S
83420,83420,1,3,male,,0,0,12.01,S
83421,83421,0,2,male,4.0,0,0,30.48,S
83422,83422,0,3,male,26.0,0,0,7.37,S
83423,83423,0,3,male,19.0,0,0,7.87,S
83424,83424,0,3,male,20.0,0,2,8.46,S
83425,83425,0,3,male,53.0,0,0,13.76,S
83426,83426,1,3,female,5.0,1,2,70.61,C
83427,83427,1,3,male,42.0,0,0,10.24,S
83428,83428,1,2,female,6.0,1,1,27.52,S
83429,83429,1,1,male,9.0,0,2,124.67,C
83430,83430,0,1,female,55.0,0,0,311.85,Q
83431,83431,0,3,male,43.0,0,0,11.49,S
83432,83432,1,3,female,12.0,0,0,29.5,S
83433,83433,0,1,male,62.0,1,1,81.79,S
83434,83434,0,3,male,32.0,1,0,132.45,S
83435,83435,0,3,male,18.0,0,0,6.97,S
83436,83436,1,1,female,71.0,0,0,205.14,Q
83437,83437,0,3,male,19.0,0,0,60.64,S
83438,83438,1,2,female,63.0,0,0,8.37,S
83439,83439,1,1,female,46.0,1,2,31.55,C
83440,83440,0,2,male,,1,0,27.57,S
83441,83441,1,1,female,52.0,0,3,28.43,C
83442,83442,0,3,male,,0,0,12.01,S
83443,83443,0,3,male,22.0,0,0,69.51,S
83444,83444,1,2,female,3.0,1,1,35.9,S
83445,83445,0,3,male,26.0,0,1,13.01,S
83446,83446,1,3,male,5.0,4,1,35.18,S
83447,83447,0,3,male,48.0,0,0,7.11,S
83448,83448,1,2,male,47.0,1,1,33.31,S
83449,83449,0,2,female,2.0,0,0,11.34,S
83450,83450,0,3,male,12.0,1,2,28.64,S
83451,83451,0,3,female,9.0,1,2,28.61,S
83452,83452,1,3,male,22.0,0,0,28.94,S
83453,83453,1,2,male,1.0,1,2,32.27,C
83454,83454,0,3,male,43.0,0,0,27.05,S
83455,83455,0,2,male,34.0,0,0,24.58,S
83456,83456,1,2,female,31.0,0,2,11.5,C
83457,83457,0,3,female,39.0,0,0,14.91,S
83458,83458,1,3,male,45.0,0,0,11.0,S
83459,83459,0,3,male,22.0,0,0,7.6,S
83460,83460,1,2,female,66.0,0,0,9.45,C
83461,83461,1,1,male,,0,0,169.32,Q
83462,83462,0,2,male,32.0,0,0,7.77,S
83463,83463,0,3,male,56.0,0,0,8.43,S
83464,83464,1,2,female,58.0,0,0,24.39,C
83465,83465,1,1,male,46.0,1,2,73.51,S
83466,83466,1,3,female,20.0,0,0,8.88,S
83467,83467,0,1,female,61.0,0,0,31.59,S
83468,83468,1,2,female,24.0,0,0,55.88,S
83469,83469,0,1,male,45.0,1,2,137.49,C
83470,83470,0,1,male,20.0,1,1,31.23,S
83471,83471,1,1,female,23.0,0,0,203.69,S
83472,83472,0,3,male,58.0,0,0,68.5,S
83473,83473,1,1,female,28.0,0,0,34.02,C
83474,83474,1,1,female,54.0,0,0,54.56,Q
83475,83475,1,2,female,62.0,2,0,25.21,C
83476,83476,1,1,female,37.0,1,2,30.83,S
83477,83477,1,1,female,58.0,0,0,28.6,Q
83478,83478,0,2,male,56.0,0,0,10.51,S
83479,83479,0,1,male,23.0,4,2,183.46,S
83480,83480,0,3,male,61.0,0,0,5.09,S
83481,83481,0,2,female,71.0,0,0,8.03,C
83482,83482,0,1,male,50.0,1,0,31.89,S
83483,83483,1,1,male,45.0,0,2,212.13,S
83484,83484,0,1,female,49.0,0,0,87.84,Q
83485,83485,1,3,male,58.0,0,0,23.62,S
83486,83486,1,2,female,2.0,0,0,14.21,S
83487,83487,1,1,female,62.0,0,0,79.3,Q
83488,83488,0,3,male,45.0,0,0,8.33,S
83489,83489,0,3,male,53.0,0,0,25.91,S
83490,83490,0,3,male,38.0,0,0,7.21,S
83491,83491,0,3,male,34.0,0,0,12.48,S
83492,83492,1,2,male,,0,1,22.76,S
83493,83493,0,2,female,53.0,0,0,11.83,C
83494,83494,1,3,female,52.0,0,0,12.61,S
83495,83495,0,3,male,40.0,1,0,28.79,S
83496,83496,1,3,female,58.0,0,0,4.43,S
83497,83497,0,1,female,57.0,0,2,25.47,Q
83498,83498,0,1,male,50.0,0,0,90.79,S
83499,83499,0,2,male,38.0,0,0,12.35,S
83500,83500,1,3,female,28.0,0,1,10.74,S
83501,83501,1,2,male,2.0,0,1,31.69,S
83502,83502,0,3,female,22.0,0,0,7.34,S
83503,83503,1,2,female,77.0,1,2,142.86,C
83504,83504,0,3,male,33.0,4,0,8.02,Q
83505,83505,1,3,female,44.0,0,0,20.37,S
83506,83506,0,3,female,17.0,5,1,26.53,S
83507,83507,1,2,female,68.0,0,1,12.15,Q
83508,83508,1,1,female,46.0,0,0,73.43,C
83509,83509,0,3,male,37.0,0,0,4.77,S
83510,83510,0,3,female,74.0,0,0,9.98,S
83511,83511,0,2,female,20.0,0,0,30.07,S
83512,83512,0,3,male,67.0,0,0,27.97,S
83513,83513,0,3,male,47.0,1,0,20.99,S
83514,83514,0,3,female,11.0,0,0,10.6,S
83515,83515,1,1,female,48.0,0,0,74.86,C
83516,83516,1,1,female,41.0,0,0,162.42,C
83517,83517,0,3,female,10.0,0,1,15.38,S
83518,83518,1,1,female,46.0,1,2,83.85,S
83519,83519,1,2,female,18.0,0,0,11.95,S
83520,83520,0,2,male,23.0,0,0,28.43,C
83521,83521,0,2,female,21.0,0,0,10.27,S
83522,83522,1,2,female,36.0,0,0,22.39,S
83523,83523,0,1,male,4.0,1,1,26.91,S
83524,83524,0,1,female,61.0,1,0,25.19,Q
83525,83525,1,1,male,41.0,0,0,36.49,C
83526,83526,1,1,female,61.0,0,3,75.57,S
83527,83527,1,1,male,43.0,0,0,30.91,C
83528,83528,1,2,female,42.0,0,4,10.85,S
83529,83529,0,1,male,56.0,1,2,12.25,S
83530,83530,0,3,male,66.0,0,0,6.58,S
83531,83531,0,2,male,11.0,1,1,29.5,S
83532,83532,0,1,female,39.0,1,0,33.56,S
83533,83533,0,3,male,58.0,0,0,9.57,S
83534,83534,1,2,male,22.0,0,0,8.06,S
83535,83535,1,1,male,52.0,0,0,30.34,C
83536,83536,0,3,male,54.0,4,1,32.09,S
83537,83537,0,2,male,23.0,0,0,26.28,S
83538,83538,1,2,female,5.0,1,1,28.22,S
83539,83539,0,3,female,23.0,0,6,10.21,C
83540,83540,0,3,male,35.0,0,0,30.16,S
83541,83541,0,2,female,24.0,0,0,9.87,S
83542,83542,1,1,male,30.0,0,1,101.59,S
83543,83543,1,1,female,48.0,1,0,139.39,C
83544,83544,0,2,female,8.0,1,0,28.77,S
83545,83545,1,2,female,14.0,2,1,72.71,S
83546,83546,1,1,male,39.0,2,0,31.85,C
83547,83547,0,2,male,75.0,0,0,25.89,S
83548,83548,1,3,female,5.0,2,1,28.99,S
83549,83549,1,3,female,5.0,1,2,83.17,S
83550,83550,0,3,male,34.0,0,0,9.08,S
83551,83551,0,3,male,46.0,1,1,11.16,S
83552,83552,0,1,male,42.0,0,0,9.25,S
83553,83553,0,3,male,39.0,0,0,8.07,S
83554,83554,0,3,male,25.0,0,0,5.48,S
83555,83555,0,3,male,21.0,0,0,20.1,S
83556,83556,0,1,male,22.5,0,0,10.8,Q
83557,83557,0,1,male,56.0,0,4,109.01,S
83558,83558,1,2,male,62.0,1,0,472.65,S
83559,83559,1,3,female,5.0,1,2,86.29,S
83560,83560,0,1,male,43.0,0,0,59.12,S
83561,83561,1,1,female,45.0,0,0,25.71,C
83562,83562,0,2,male,37.0,0,0,22.49,S
83563,83563,1,3,female,64.0,0,0,37.12,S
83564,83564,0,1,male,48.0,1,2,75.34,S
83565,83565,0,2,male,53.0,0,0,7.95,S
83566,83566,0,3,male,7.0,0,0,23.7,S
83567,83567,0,3,male,43.0,0,0,8.28,S
83568,83568,0,3,male,45.0,0,0,8.18,S
83569,83569,1,1,female,65.0,0,0,62.71,Q
83570,83570,1,2,female,45.0,0,0,18.73,S
83571,83571,0,3,male,41.0,0,0,11.29,S
83572,83572,1,1,female,59.0,1,1,25.25,Q
83573,83573,0,2,male,32.0,0,0,11.94,S
83574,83574,1,2,male,35.0,1,0,26.38,S
83575,83575,0,3,male,33.0,0,0,7.99,S
83576,83576,1,1,male,57.0,0,0,20.11,C
83577,83577,0,3,male,45.0,0,0,5.71,S
83578,83578,1,1,female,57.0,0,0,291.45,C
83579,83579,1,1,female,77.0,0,0,31.78,C
83580,83580,1,1,female,64.0,1,0,145.57,C
83581,83581,0,1,female,49.0,0,0,22.12,S
83582,83582,1,2,female,63.0,0,0,8.13,C
83583,83583,0,3,male,57.0,0,0,6.25,S
83584,83584,1,1,female,72.0,0,0,31.84,C
83585,83585,0,3,male,36.0,0,0,8.8,S
83586,83586,1,2,male,47.0,0,0,24.17,S
83587,83587,0,1,male,53.0,0,0,154.57,C
83588,83588,1,1,female,44.0,0,0,279.59,C
83589,83589,1,1,female,55.0,0,0,255.19,S
83590,83590,0,2,male,63.0,0,0,10.87,S
83591,83591,0,1,male,43.0,0,0,31.61,S
83592,83592,1,1,female,50.0,1,0,78.63,C
83593,83593,0,2,male,15.0,1,1,32.31,S
83594,83594,1,3,male,27.0,3,0,12.4,S
83595,83595,0,3,male,43.0,0,2,10.73,S
83596,83596,1,1,female,49.0,0,0,24.49,C
83597,83597,1,2,female,53.0,0,0,29.36,S
83598,83598,1,3,female,26.0,0,0,26.75,S
83599,83599,1,3,male,67.0,0,0,8.28,S
83600,83600,0,3,female,41.0,0,0,9.27,S
83601,83601,0,2,female,40.0,0,0,22.51,S
83602,83602,0,1,male,54.0,0,0,48.66,S
83603,83603,1,1,female,67.0,0,0,97.99,Q
83604,83604,1,1,male,61.0,0,0,54.77,Q
83605,83605,0,3,male,23.0,0,0,8.23,S
83606,83606,0,3,male,9.0,0,0,9.87,S
83607,83607,0,1,female,49.0,1,2,63.85,Q
83608,83608,1,3,female,33.0,0,0,8.59,C
83609,83609,0,2,male,58.0,0,0,8.79,S
83610,83610,0,3,male,24.0,0,0,30.57,S
83611,83611,0,1,male,42.0,0,0,528.12,C
83612,83612,1,3,female,31.0,0,0,7.41,S
83613,83613,1,1,female,32.0,0,0,26.98,C
83614,83614,1,3,male,22.0,0,0,9.69,S
83615,83615,1,1,female,59.0,0,0,24.7,Q
83616,83616,0,3,male,23.0,0,0,33.81,S
83617,83617,1,3,male,53.0,0,0,8.31,S
83618,83618,0,3,male,28.0,0,0,15.18,S
83619,83619,0,3,female,10.0,0,2,26.28,S
83620,83620,0,3,male,44.0,0,0,7.69,S
83621,83621,0,3,male,18.0,0,0,12.23,S
83622,83622,0,3,male,53.0,0,0,9.02,S
83623,83623,0,1,male,38.0,1,2,138.47,S
83624,83624,1,1,female,58.0,0,0,246.3,C
83625,83625,0,1,male,63.0,1,0,30.7,S
83626,83626,0,3,female,26.0,0,0,8.85,S
83627,83627,1,3,female,19.0,1,2,26.14,S
83628,83628,0,3,female,68.0,0,0,9.12,C
83629,83629,1,1,female,50.0,0,0,6.9,S
83630,83630,1,3,male,5.0,2,1,71.6,S
83631,83631,1,1,female,59.0,0,0,25.24,S
83632,83632,1,3,female,39.0,0,0,11.26,S
83633,83633,0,2,male,36.0,0,0,9.44,S
83634,83634,0,2,male,60.0,0,0,9.03,S
83635,83635,0,1,male,34.0,0,0,378.6,S
83636,83636,0,1,male,51.0,1,0,32.88,S
83637,83637,0,3,male,31.0,2,0,10.21,S
83638,83638,0,3,male,50.0,0,0,3.93,S
83639,83639,1,2,female,76.0,0,0,10.19,S
83640,83640,1,1,male,55.0,1,0,68.16,S
83641,83641,1,1,male,31.0,1,0,9.2,S
83642,83642,0,2,female,61.0,1,0,15.12,S
83643,83643,1,2,female,42.0,0,0,10.52,S
83644,83644,1,3,female,51.0,0,0,7.3,Q
83645,83645,0,3,male,0.25,1,1,37.14,S
83646,83646,0,3,male,30.0,0,0,18.51,S
83647,83647,0,3,male,36.0,0,0,5.57,C
83648,83648,1,1,female,22.0,0,0,239.24,C
83649,83649,0,2,male,38.0,2,1,31.14,S
83650,83650,0,3,female,3.0,1,2,31.02,S
83651,83651,0,2,female,62.0,0,0,14.23,S
83652,83652,1,3,female,0.75,1,2,33.33,S
83653,83653,1,2,female,59.0,2,0,27.01,S
83654,83654,0,3,male,7.0,1,2,91.1,S
83655,83655,0,3,male,24.0,0,0,11.41,S
83656,83656,0,3,male,35.0,0,0,27.4,S
83657,83657,0,1,female,30.0,0,0,7.95,Q
83658,83658,0,2,female,,0,0,11.14,S
83659,83659,1,1,female,54.0,0,0,92.44,Q
83660,83660,0,2,male,48.0,0,0,7.08,S
83661,83661,1,2,male,2.0,4,1,29.95,S
83662,83662,0,3,male,53.0,0,0,28.0,S
83663,83663,0,3,male,23.0,0,0,7.6,S
83664,83664,1,3,male,5.0,1,2,31.98,S
83665,83665,0,3,male,19.0,0,0,6.21,S
83666,83666,0,2,male,36.0,1,1,26.99,S
83667,83667,1,2,female,30.0,0,0,34.24,S
83668,83668,0,3,male,29.0,0,0,7.53,S
83669,83669,0,2,male,8.0,0,1,30.1,S
83670,83670,0,2,female,1.0,4,1,73.32,S
83671,83671,1,2,female,54.0,0,0,149.58,C
83672,83672,1,1,male,65.0,0,0,25.34,S
83673,83673,1,2,female,23.0,0,0,10.05,Q
83674,83674,0,3,male,53.0,0,0,14.07,S
83675,83675,1,1,male,19.0,1,0,123.75,S
83676,83676,0,2,male,16.0,0,0,10.25,S
83677,83677,1,2,female,59.0,1,1,30.28,S
83678,83678,1,1,female,33.0,0,0,14.39,S
83679,83679,1,1,female,,1,0,145.19,C
83680,83680,0,3,male,56.0,0,0,9.92,S
83681,83681,0,1,male,36.0,0,0,30.73,S
83682,83682,0,3,male,54.0,0,0,10.55,S
83683,83683,1,2,female,6.0,4,1,34.46,S
83684,83684,1,1,female,60.0,3,0,75.99,C
83685,83685,1,2,female,57.0,0,0,11.37,Q
83686,83686,1,1,male,46.0,1,2,74.24,S
83687,83687,0,3,male,51.0,0,0,11.55,S
83688,83688,0,1,female,48.0,0,0,278.32,C
83689,83689,0,3,male,40.0,0,9,71.05,S
83690,83690,0,3,female,24.0,3,0,12.05,S
83691,83691,1,3,male,2.0,0,0,9.2,S
83692,83692,1,3,male,25.0,0,0,13.64,S
83693,83693,1,2,female,65.0,0,0,26.18,S
83694,83694,1,1,male,21.0,2,0,62.36,S
83695,83695,0,3,male,7.0,1,2,37.27,S
83696,83696,1,2,female,10.0,0,2,10.17,C
83697,83697,0,3,male,28.0,0,0,9.52,S
83698,83698,1,3,female,0.33,1,2,33.62,S
83699,83699,0,1,male,30.0,0,0,349.2,C
83700,83700,1,1,female,53.0,0,0,103.68,C
83701,83701,1,1,female,42.0,0,0,23.17,Q
83702,83702,1,3,female,22.0,0,0,9.02,S
83703,83703,1,1,female,58.0,0,0,5.6,S
83704,83704,1,1,female,31.0,0,0,74.17,Q
83705,83705,0,2,male,66.0,2,0,26.72,S
83706,83706,1,1,female,34.0,1,2,72.18,C
83707,83707,1,1,male,42.0,0,0,330.68,S
83708,83708,0,3,female,42.0,1,1,27.72,S
83709,83709,1,3,female,72.0,0,0,9.97,C
83710,83710,0,1,male,8.0,4,0,30.1,S
83711,83711,0,3,male,30.0,1,0,11.73,S
83712,83712,0,3,male,,1,1,10.13,S
83713,83713,1,3,female,26.0,0,0,31.75,C
83714,83714,1,2,male,26.0,0,0,5.73,S
83715,83715,0,3,male,50.0,0,0,10.35,S
83716,83716,0,2,female,11.0,1,2,22.8,S
83717,83717,0,3,male,29.0,0,0,9.46,S
83718,83718,1,2,female,24.0,0,0,28.94,C
83719,83719,1,3,female,59.0,0,0,10.08,S
83720,83720,0,3,male,34.0,0,0,23.69,S
83721,83721,1,1,female,44.0,0,0,10.04,C
83722,83722,1,1,female,29.0,0,1,82.39,C
83723,83723,1,1,female,47.0,0,1,265.51,C
83724,83724,1,3,female,5.0,1,2,34.62,S
83725,83725,0,2,male,26.0,0,0,9.78,Q
83726,83726,1,3,male,30.0,0,0,20.2,S
83727,83727,1,2,female,62.0,0,0,13.86,C
83728,83728,0,1,male,62.0,2,0,8.77,S
83729,83729,0,2,female,24.0,1,0,31.98,S
83730,83730,1,3,female,44.0,0,0,7.57,S
83731,83731,1,3,male,25.0,3,0,28.73,S
83732,83732,0,2,male,4.0,0,0,6.98,S
83733,83733,0,2,female,26.0,0,0,24.22,Q
83734,83734,1,2,female,,0,0,10.87,S
83735,83735,1,2,female,65.0,2,0,12.75,S
83736,83736,1,1,male,60.0,0,1,23.05,S
83737,83737,0,1,male,26.0,1,0,28.91,Q
83738,83738,0,1,female,56.0,0,0,124.97,C
83739,83739,1,3,female,45.0,1,2,27.27,S
83740,83740,1,3,female,10.0,0,1,12.53,C
83741,83741,0,3,male,62.0,1,0,10.9,S
83742,83742,0,3,male,1.0,1,2,71.65,S
83743,83743,0,3,male,30.0,0,0,10.48,S
83744,83744,0,1,male,52.0,1,2,24.77,S
83745,83745,0,3,male,39.0,0,1,12.68,S
83746,83746,1,1,female,61.0,0,0,219.89,S
83747,83747,1,2,female,16.0,0,0,32.88,S
83748,83748,1,1,female,47.0,0,0,34.03,S
83749,83749,0,1,male,38.0,0,0,9.24,S
83750,83750,0,1,male,31.0,1,0,91.22,S
83751,83751,0,3,female,53.0,0,0,19.29,S
83752,83752,0,1,male,60.0,0,0,79.19,S
83753,83753,1,3,male,46.0,1,1,73.22,S
83754,83754,0,3,female,29.0,0,1,31.2,S
83755,83755,0,3,male,27.0,0,0,9.73,S
83756,83756,1,1,female,52.0,0,0,140.39,C
83757,83757,0,2,female,9.0,1,1,30.43,S
83758,83758,0,3,male,22.0,0,0,10.61,S
83759,83759,1,1,female,64.0,0,0,98.04,C
83760,83760,0,3,male,37.0,0,0,9.74,S
83761,83761,0,1,male,59.0,0,0,80.86,C
83762,83762,0,3,male,48.0,0,0,11.11,S
83763,83763,0,3,male,28.0,0,0,19.92,S
83764,83764,0,3,male,26.0,0,0,11.19,S
83765,83765,0,3,male,,0,0,6.75,S
83766,83766,0,3,female,44.0,0,0,15.34,S
83767,83767,0,2,male,25.0,0,0,3.44,S
83768,83768,1,2,female,9.0,1,1,13.46,S
83769,83769,1,1,female,44.0,1,0,290.16,C
83770,83770,0,2,male,25.0,0,1,9.93,S
83771,83771,0,3,male,69.0,0,1,9.74,S
83772,83772,1,2,female,27.0,0,0,22.89,C
83773,83773,0,2,female,60.0,0,0,38.54,S
83774,83774,1,3,female,22.0,0,1,7.61,S
83775,83775,1,3,male,23.0,0,0,32.48,S
83776,83776,1,2,male,63.0,0,1,22.18,S
83777,83777,1,2,female,63.0,0,1,22.64,S
83778,83778,0,3,male,20.0,0,0,8.77,S
83779,83779,0,3,male,22.0,0,0,7.22,S
83780,83780,1,1,female,60.0,2,0,442.21,C
83781,83781,0,3,male,26.0,0,0,7.88,S
83782,83782,0,3,male,25.0,2,0,5.11,S
83783,83783,0,2,male,34.0,0,0,24.27,S
83784,83784,0,3,male,20.0,1,2,10.07,S
83785,83785,1,2,male,49.0,4,0,24.83,S
83786,83786,1,3,female,53.0,0,0,6.77,S
83787,83787,0,3,male,23.0,0,0,6.69,S
83788,83788,1,1,male,48.0,1,0,134.16,C
83789,83789,1,1,female,46.0,0,4,279.83,C
83790,83790,0,3,female,13.0,0,1,28.34,C
83791,83791,1,2,male,30.0,0,0,161.9,C
83792,83792,0,3,male,25.0,0,0,11.4,S
83793,83793,0,3,female,4.0,1,1,84.3,S
83794,83794,0,2,male,68.0,0,0,11.17,S
83795,83795,1,3,female,35.0,0,0,10.57,C
83796,83796,0,2,male,35.0,0,0,11.17,S
83797,83797,1,1,female,51.0,0,0,80.82,S
83798,83798,0,3,male,45.0,1,2,27.32,S
83799,83799,1,3,female,28.0,0,0,10.12,C
83800,83800,1,2,male,26.0,0,0,9.82,S
83801,83801,0,3,male,67.0,0,0,9.38,S
83802,83802,0,3,male,25.0,0,0,13.63,S
83803,83803,1,3,male,22.0,0,0,4.56,C
83804,83804,1,1,male,26.0,0,0,21.64,S
83805,83805,1,1,female,10.0,0,0,26.83,S
83806,83806,1,1,male,52.0,0,1,228.81,S
83807,83807,0,2,male,24.0,0,0,6.44,S
83808,83808,1,1,female,4.0,1,2,77.28,C
83809,83809,1,1,female,27.0,0,0,46.94,S
83810,83810,0,3,male,59.0,0,0,9.8,S
83811,83811,0,2,male,42.0,0,0,10.94,S
83812,83812,0,2,female,3.0,1,2,85.31,S
83813,83813,0,1,male,51.0,1,2,189.88,C
83814,83814,0,3,female,,1,2,27.55,S
83815,83815,0,3,male,58.0,0,0,8.23,C
83816,83816,0,2,male,62.0,0,0,28.34,S
83817,83817,1,1,male,55.0,1,2,257.52,Q
83818,83818,0,2,male,13.0,0,3,12.57,S
83819,83819,1,1,female,55.0,2,0,238.16,C
83820,83820,1,2,female,64.0,0,2,28.38,S
83821,83821,0,3,female,36.0,0,0,7.9,S
83822,83822,1,2,female,47.0,2,0,31.43,S
83823,83823,0,3,male,32.0,1,0,69.69,S
83824,83824,1,3,female,23.0,0,0,6.56,C
83825,83825,0,3,male,30.0,4,0,9.01,S
83826,83826,1,1,female,54.0,0,0,220.21,C
83827,83827,0,3,female,36.0,2,0,54.08,C
83828,83828,0,1,male,57.0,1,0,29.21,S
83829,83829,0,3,male,,1,2,66.21,S
83830,83830,0,1,female,32.0,0,3,218.06,Q
83831,83831,0,1,male,45.0,0,0,63.19,S
83832,83832,1,1,male,46.0,0,0,210.89,C
83833,83833,1,1,female,49.0,1,2,126.03,C
83834,83834,1,2,female,14.0,2,1,32.29,C
83835,83835,0,3,male,21.0,0,0,9.6,S
83836,83836,0,1,female,52.0,1,1,199.32,S
83837,83837,1,3,male,33.0,1,1,76.33,C
83838,83838,1,1,female,57.0,0,0,234.12,Q
83839,83839,0,1,female,,1,2,64.7,S
83840,83840,1,3,female,61.0,0,0,7.94,C
83841,83841,1,1,female,59.0,0,0,71.76,C
83842,83842,0,3,male,34.0,0,0,23.97,S
83843,83843,0,3,female,23.0,0,0,14.12,S
83844,83844,0,3,male,33.0,0,0,6.59,S
83845,83845,0,2,male,22.0,0,0,357.87,S
83846,83846,1,1,female,36.0,0,0,218.88,C
83847,83847,0,3,male,27.0,0,0,10.16,S
83848,83848,0,3,male,57.0,0,0,8.03,S
83849,83849,1,1,female,59.0,3,0,199.82,C
83850,83850,0,1,female,58.0,0,2,23.69,S
83851,83851,1,1,female,31.0,0,0,32.35,C
83852,83852,1,1,male,40.0,2,0,34.91,C
83853,83853,0,2,male,5.0,2,1,62.17,C
83854,83854,0,2,male,27.0,0,0,9.05,S
83855,83855,0,2,male,25.0,0,0,24.06,C
83856,83856,1,2,female,53.0,0,1,25.09,S
83857,83857,1,2,female,34.0,0,0,32.06,S
83858,83858,1,1,female,25.0,0,0,33.41,C
83859,83859,0,1,male,29.0,1,0,61.83,S
83860,83860,1,1,female,27.0,0,0,31.63,S
83861,83861,1,2,female,69.0,1,0,26.68,C
83862,83862,0,2,male,56.0,0,0,25.77,
83863,83863,0,3,male,48.0,0,0,13.11,S
83864,83864,0,2,female,50.0,4,1,33.04,S
83865,83865,0,3,female,37.0,0,0,10.64,S
83866,83866,1,3,female,55.0,0,1,11.51,S
83867,83867,0,3,male,26.0,0,2,6.95,S
83868,83868,0,1,male,30.0,0,0,529.44,S
