,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S
96794,1,3,0,30.0,0,0,7.02,1,0,0
96795,1,3,0,65.0,0,0,19.25,0,0,1
96796,1,2,1,38.0,0,0,24.63,1,0,0
96797,1,3,1,33.0,1,1,24.38,0,0,1
96798,1,3,1,25.0,0,0,9.32,0,0,1
96799,0,2,1,48.0,0,0,5.92,0,0,1
96800,0,1,1,49.0,1,0,27.32,0,0,1
96801,0,3,1,66.0,0,0,7.3,1,0,0
96802,0,3,1,36.0,0,0,24.59,0,0,1
96803,0,3,1,37.0,0,0,4.85,0,0,1
96804,0,3,1,50.0,3,0,9.13,0,0,1
96805,1,2,1,7.0,1,1,29.26,1,0,0
96806,0,3,1,54.0,0,0,6.0,0,0,1
96807,0,1,0,29.0,1,1,209.74,1,0,0
96808,0,2,1,23.0,0,0,4.71,0,0,1
96809,1,3,0,60.0,0,0,33.09,0,0,1
96810,0,2,1,48.0,3,1,11.15,0,0,1
96811,1,3,0,25.0,1,1,7.66,0,0,1
96812,1,3,0,24.0,0,1,21.08,0,0,1
96813,1,2,0,51.0,0,1,29.85,0,0,1
96814,0,3,1,39.0,0,2,10.93,0,0,1
96815,0,3,1,54.0,0,0,9.21,0,0,1
96816,0,3,1,53.0,0,0,6.73,0,0,1
96817,0,3,1,35.0,0,0,9.03,0,1,0
96818,1,2,0,72.0,0,1,30.59,0,0,1
96819,1,2,0,31.0,0,0,23.84,0,0,1
96820,0,2,1,56.0,0,0,11.43,0,0,1
96821,1,2,0,38.0,1,1,28.56,0,0,1
96822,1,1,0,32.0,0,0,262.09,1,0,0
96823,0,3,1,21.0,0,0,9.27,0,0,1
96824,1,3,0,41.0,0,0,21.57,1,0,0
96825,1,1,0,40.0,1,4,86.55,1,0,0
96826,1,3,1,29.0,0,0,9.32,0,0,1
96827,1,2,0,61.0,0,0,11.94,1,0,0
96828,1,1,0,59.0,0,1,212.19,1,0,0
96829,1,2,0,46.0,1,1,343.62,1,0,0
96830,0,3,1,45.0,0,0,10.63,0,0,1
96831,0,2,0,29.0,0,1,23.95,0,0,1
96832,1,2,0,5.0,0,0,8.1,1,0,0
96833,1,1,0,36.0,0,0,490.89,1,0,0
96834,0,1,1,64.0,0,0,28.08,0,0,1
96835,1,2,0,13.0,2,1,30.82,0,0,1
96836,1,3,0,30.0,0,1,10.75,1,0,0
96837,0,3,0,42.0,0,0,29.29,1,0,0
96838,1,1,0,51.0,0,0,73.28,0,0,1
96839,0,3,1,50.0,0,2,31.94,1,0,0
96840,0,3,1,64.0,0,0,10.76,0,0,1
96841,1,1,1,51.0,0,0,30.69,0,0,1
96842,1,1,0,62.0,0,0,87.61,0,1,0
96843,1,2,0,22.0,0,2,28.51,1,0,0
96844,1,2,0,21.0,0,1,15.93,0,0,1
96845,0,2,0,58.0,0,0,25.83,0,0,1
96846,0,3,0,52.0,1,1,14.8,0,0,1
96847,0,1,1,58.0,0,0,65.65,0,0,1
96848,1,1,1,50.0,1,2,239.66,1,0,0
96849,1,3,0,9.0,1,2,27.65,1,0,0
96850,0,3,1,58.0,0,2,73.59,1,0,0
96851,1,3,0,20.0,0,0,12.04,0,0,1
96852,0,3,1,24.0,0,0,10.93,0,0,1
96853,0,3,1,38.0,0,1,391.45,0,0,1
96854,0,3,1,30.0,0,0,7.78,0,1,0
96855,1,1,1,32.0,1,2,227.45,1,0,0
96856,1,2,1,26.0,0,0,7.91,0,0,1
96857,0,3,1,53.0,0,0,9.32,0,0,1
96858,0,3,1,5.0,0,0,11.79,0,0,1
96859,0,3,1,24.0,1,0,26.58,0,0,1
96860,0,2,0,2.0,2,0,10.41,0,0,1
96861,0,1,1,44.0,0,0,11.86,0,0,1
96862,0,1,1,49.0,0,0,70.38,0,0,1
96863,0,1,1,29.0,0,0,9.93,0,0,1
96864,1,3,0,22.0,0,3,32.58,0,0,1
96865,0,1,1,19.0,0,0,72.13,0,0,1
96866,1,1,0,47.0,0,3,75.62,1,0,0
96867,1,3,0,13.0,0,0,11.55,1,0,0
96868,1,1,0,40.0,1,0,28.75,1,0,0
96869,1,1,0,25.0,0,0,128.41,1,0,0
96870,0,2,1,57.0,0,0,29.54,0,0,1
96871,0,3,1,40.0,0,0,12.01,0,0,1
96872,0,3,1,23.0,0,0,4.14,1,0,0
96873,1,1,0,45.0,0,0,30.7,1,0,0
96874,1,2,0,47.0,0,0,21.65,0,0,1
96875,1,1,1,56.0,0,0,199.47,0,0,1
96876,1,3,0,25.0,0,0,9.02,0,0,1
96877,0,3,0,25.0,0,0,13.42,0,0,1
96878,0,3,1,42.0,0,0,9.52,0,0,1
96879,0,2,1,26.0,0,0,6.89,0,0,1
96880,1,2,1,52.0,0,0,18.69,0,0,1
96881,0,3,0,19.0,1,1,29.22,1,0,0
96882,0,3,0,59.0,0,0,16.86,0,0,1
96883,1,1,0,26.0,0,0,11.41,1,0,0
96884,1,1,0,38.0,1,0,262.05,1,0,0
96885,1,1,0,38.0,0,0,28.34,1,0,0
96886,0,1,1,38.0,1,0,67.36,0,0,1
96887,1,3,0,25.0,0,0,7.07,0,0,1
96888,0,3,1,19.0,0,0,9.14,0,0,1
96889,0,1,1,29.0,1,0,26.38,0,0,1
96890,0,3,0,60.0,1,1,36.86,0,0,1
96891,0,3,1,39.0,0,0,10.51,0,0,1
96892,1,2,0,28.0,0,0,8.21,0,0,1
96893,1,2,0,35.0,0,1,25.43,0,0,1
96894,1,1,0,55.0,1,0,112.73,1,0,0
96895,1,1,1,32.0,0,0,23.37,0,0,1
96896,0,2,1,43.0,0,0,24.03,0,0,1
96897,1,2,0,20.0,0,0,9.98,0,0,1
96898,1,3,0,28.0,0,0,6.94,1,0,0
96899,0,3,1,31.0,0,0,3.96,0,0,1
96900,1,2,1,42.0,0,0,8.95,0,0,1
96901,0,1,1,38.0,1,0,26.08,0,0,1
96902,1,1,0,28.0,0,0,33.13,1,0,0
96903,1,1,0,53.0,0,0,241.81,1,0,0
96904,0,2,1,24.0,0,0,21.78,0,0,1
96905,0,3,1,74.0,1,2,54.74,0,0,1
96906,1,2,0,70.0,0,1,30.83,1,0,0
96907,0,3,1,6.0,1,2,29.78,0,0,1
96908,0,2,1,56.0,0,1,26.49,0,0,1
96909,0,3,0,6.0,1,2,11.88,0,0,1
96910,1,2,0,25.0,1,1,29.24,0,0,1
96911,1,1,0,64.0,0,0,258.04,1,0,0
96912,1,1,0,62.0,0,0,33.87,1,0,0
96913,1,2,0,36.0,0,0,24.17,0,0,1
96914,1,2,1,19.0,0,0,28.03,0,0,1
96915,1,2,0,43.0,0,0,11.47,0,1,0
96916,1,2,0,28.0,0,0,8.35,1,0,0
96917,0,2,1,61.0,1,0,8.06,0,0,1
96918,0,2,1,38.0,1,0,74.95,1,0,0
96919,0,1,1,43.0,0,2,81.54,0,0,1
96920,0,3,1,34.0,0,2,26.32,0,0,1
96921,0,3,0,27.0,0,0,8.24,0,0,1
96922,1,2,0,49.0,0,1,26.53,1,0,0
96923,0,2,0,39.0,1,1,26.45,0,0,1
96924,0,1,1,52.0,1,0,79.26,1,0,0
96925,0,1,0,15.0,3,0,57.63,0,0,1
96926,1,3,0,20.0,2,0,10.05,0,1,0
96927,0,3,1,47.0,1,2,31.17,1,0,0
96928,0,3,1,11.0,0,0,22.0,1,0,0
96929,0,3,1,55.0,0,0,27.23,0,0,1
96930,1,1,0,30.0,1,0,28.62,0,1,0
96931,0,3,1,10.0,0,0,7.41,0,0,1
96932,0,1,0,58.0,2,0,439.07,1,0,0
96933,0,1,1,52.0,1,0,55.25,0,0,1
96934,1,2,0,43.0,1,1,30.44,1,0,0
96935,0,3,1,29.0,0,0,23.86,0,0,1
96936,0,2,0,6.0,1,1,28.13,0,0,1
96937,1,3,0,9.0,1,2,28.97,0,0,1
96938,1,2,0,46.0,1,1,75.93,0,0,1
96939,0,1,1,38.0,1,0,30.11,1,0,0
96940,0,3,1,33.0,0,0,8.67,0,0,1
96941,1,3,0,20.0,0,0,5.02,0,0,1
96942,0,3,1,36.0,0,0,4.46,0,0,1
96943,1,3,0,64.0,0,0,8.2,0,0,1
96944,0,3,1,17.0,0,1,12.14,0,0,1
96945,0,2,1,61.0,2,0,10.02,0,0,1
96946,1,2,0,52.0,0,0,15.29,0,0,1
96947,0,3,1,49.0,0,0,21.6,0,0,1
96948,1,3,0,2.0,1,2,97.02,0,0,1
96949,1,3,0,21.0,0,0,22.91,0,0,1
96950,0,1,1,51.0,0,0,24.03,0,0,1
96951,1,3,0,5.0,0,0,27.24,1,0,0
96952,1,3,0,23.0,0,0,13.78,1,0,0
96953,1,3,0,63.0,0,0,28.8,0,0,1
96954,0,3,1,21.0,1,0,9.58,0,0,1
96955,1,2,0,25.0,0,2,23.33,0,0,1
96956,0,3,1,5.0,0,0,9.68,0,0,1
96957,0,3,1,34.0,0,0,11.46,0,0,1
96958,0,3,0,60.0,0,0,10.23,0,0,1
96959,0,2,1,27.0,0,0,34.9,0,0,1
96960,0,1,1,30.0,1,2,79.7,1,0,0
96961,0,3,1,29.0,0,0,10.78,0,0,1
96962,0,1,1,56.0,0,0,114.29,0,0,1
96963,0,1,1,47.0,0,0,28.95,0,0,1
96964,0,3,1,43.0,0,0,11.95,0,0,1
96965,0,3,1,49.0,0,0,8.76,0,0,1
96966,1,2,1,44.0,1,1,59.4,1,0,0
96967,0,2,1,46.0,0,0,5.81,0,0,1
96968,0,2,1,44.0,0,1,8.51,1,0,0
96969,0,1,0,44.0,1,2,32.31,0,0,1
96970,0,3,1,36.0,0,0,24.27,0,0,1
96971,1,2,0,61.0,4,1,30.3,1,0,0
96972,1,3,0,65.0,0,0,11.04,0,0,1
96973,0,1,1,45.0,0,0,29.2,0,0,1
96974,0,3,1,21.0,0,0,6.96,0,0,1
96975,0,1,1,55.0,1,2,58.41,1,0,0
96976,0,1,1,32.0,1,2,29.05,0,0,1
96977,0,3,1,48.0,0,0,8.15,0,0,1
96978,1,3,0,10.0,0,0,9.11,0,0,1
96979,0,3,1,53.0,0,0,8.0,0,0,1
96980,1,2,0,22.0,0,0,13.73,0,0,1
96981,0,3,0,0.92,1,1,28.92,0,0,1
96982,1,3,0,35.0,0,1,27.73,0,0,1
96983,0,2,1,55.0,0,0,9.79,0,0,1
96984,0,2,1,35.0,0,0,24.13,0,0,1
96985,0,3,0,73.0,0,0,21.25,0,0,1
96986,1,1,0,37.0,0,0,28.93,0,1,0
96987,1,2,1,26.0,0,0,23.5,0,0,1
96988,1,3,0,64.0,0,0,7.75,1,0,0
96989,1,1,1,48.0,1,2,56.6,0,0,1
96990,1,1,0,35.0,0,0,34.01,1,0,0
96991,0,3,1,29.0,0,0,6.91,0,0,1
96992,0,3,1,37.0,0,0,27.9,0,0,1
96993,1,2,1,28.0,0,0,7.43,1,0,0
96994,0,2,0,73.0,0,1,29.61,0,0,1
96995,1,2,1,62.0,1,1,24.61,0,0,1
96996,0,2,1,31.0,4,0,10.5,0,0,1
96997,1,1,0,58.0,0,0,92.81,1,0,0
96998,1,3,0,39.0,0,0,15.1,0,0,1
96999,0,3,0,80.0,1,0,35.11,0,0,1
97000,1,3,0,7.0,2,1,10.05,1,0,0
97001,1,1,1,47.0,0,0,65.8,1,0,0
97002,0,1,1,51.0,0,2,70.16,0,0,1
97003,0,1,1,24.0,0,2,72.25,0,0,1
97004,0,3,1,38.0,0,0,8.44,0,0,1
97005,0,1,1,49.0,0,2,195.45,1,0,0
97006,1,1,1,37.0,0,0,34.48,0,0,1
97007,1,3,1,36.0,0,0,15.66,0,0,1
97008,1,2,0,30.0,0,0,29.19,1,0,0
97009,1,1,0,60.0,0,0,218.57,0,1,0
97010,0,1,1,48.0,0,0,19.74,0,0,1
97011,1,3,0,69.0,2,1,27.86,0,0,1
97012,0,1,1,56.0,1,0,108.95,1,0,0
97013,0,3,1,12.0,0,0,8.69,0,0,1
97014,0,3,1,28.0,0,0,6.95,0,0,1
97015,0,1,1,24.0,0,0,6.31,0,0,1
97016,0,3,1,47.0,0,0,11.89,0,0,1
97017,0,3,1,23.0,0,0,21.18,0,0,1
97018,1,1,0,59.0,0,0,66.56,0,0,1
97019,1,2,0,15.0,0,2,29.21,0,0,1
97020,1,1,0,48.0,0,1,256.42,1,0,0
97021,0,3,1,22.0,0,0,4.78,0,0,1
97022,1,2,0,27.0,0,1,20.71,0,0,1
97023,1,3,1,23.0,1,0,112.93,0,0,1
97024,1,1,0,52.0,0,0,64.47,1,0,0
97025,1,3,0,7.0,4,1,12.08,0,0,1
97026,1,3,1,2.0,1,2,33.44,0,0,1
97027,1,2,0,57.0,1,1,34.82,1,0,0
97028,0,3,1,0.17,0,0,339.57,1,0,0
97029,0,2,0,36.0,1,1,15.6,0,0,1
97030,0,1,1,33.0,0,0,107.2,1,0,0
97031,0,3,1,31.0,0,0,9.13,0,0,1
97032,0,2,0,12.0,0,2,11.02,1,0,0
97033,1,1,0,31.0,0,0,116.7,0,0,1
97034,1,1,0,51.0,0,0,23.85,1,0,0
97035,1,2,0,44.0,0,0,13.27,1,0,0
97036,1,1,1,3.0,1,1,91.94,0,0,1
97037,0,2,1,20.0,0,0,7.73,0,0,1
97038,0,1,0,50.0,0,1,207.66,0,1,0
97039,0,3,1,79.0,0,2,30.52,0,0,1
97040,1,3,0,3.0,1,2,29.14,1,0,0
97041,1,1,0,44.0,1,2,34.79,0,0,1
97042,1,1,1,31.0,0,0,72.76,0,1,0
97043,0,3,1,6.0,1,1,9.98,0,0,1
97044,1,2,0,32.0,0,1,10.0,1,0,0
97045,0,3,1,55.0,0,0,7.63,0,0,1
97046,1,1,0,58.0,0,1,31.59,0,0,1
97047,0,3,1,21.0,1,0,30.84,0,0,1
97048,1,1,1,45.0,0,0,212.17,1,0,0
97049,1,2,0,49.0,0,1,24.2,0,0,1
97050,0,3,1,59.0,0,1,9.8,0,0,1
97051,0,3,1,24.0,0,0,7.27,0,0,1
97052,1,3,1,16.0,1,0,10.15,1,0,0
97053,0,2,1,23.0,0,0,8.9,0,0,1
97054,0,1,0,54.0,2,0,124.01,1,0,0
97055,0,2,1,25.0,0,0,49.08,0,0,1
97056,1,1,0,54.0,0,0,141.59,1,0,0
97057,1,2,0,29.0,0,0,12.18,0,1,0
97058,0,3,1,23.0,0,0,7.21,0,0,1
97059,1,3,0,30.0,0,1,13.86,1,0,0
97060,1,2,1,22.0,1,1,14.75,0,0,1
97061,0,2,1,46.0,4,2,33.31,0,0,1
97062,1,3,1,5.0,0,0,33.85,0,0,1
97063,0,1,1,61.0,0,0,9.86,0,0,1
97064,0,1,0,68.0,1,1,65.43,0,0,1
97065,0,3,1,10.0,0,0,8.34,0,1,0
97066,0,3,1,49.0,0,0,5.38,0,0,1
97067,1,1,0,45.0,1,1,123.85,0,0,1
97068,1,1,1,35.0,0,0,27.28,0,0,1
97069,0,1,0,48.0,1,0,75.61,0,0,1
97070,1,3,0,58.0,0,0,22.44,1,0,0
97071,0,3,1,33.0,0,0,9.67,0,0,1
97072,0,3,1,6.0,1,2,30.15,0,0,1
97073,1,1,0,55.0,0,0,59.51,1,0,0
97074,0,3,1,58.0,0,0,13.33,0,0,1
97075,1,1,0,62.0,0,1,29.37,0,0,1
97076,0,1,1,56.0,1,0,77.2,0,0,1
97077,1,1,1,71.0,0,0,7.92,0,0,1
97078,0,3,1,44.0,0,0,23.81,0,0,1
97079,0,3,0,29.0,0,0,9.31,0,0,1
97080,0,1,1,44.0,1,2,237.3,1,0,0
97081,0,3,0,28.0,0,0,10.22,0,0,1
97082,0,3,1,5.0,0,0,11.2,0,0,1
97083,0,2,1,29.0,1,0,24.49,0,0,1
97084,0,2,1,24.0,0,0,21.04,0,0,1
97085,0,3,1,21.0,0,0,9.68,0,0,1
97086,0,2,1,35.0,1,0,58.58,1,0,0
97087,1,2,1,22.0,1,1,33.54,0,0,1
97088,0,2,1,54.0,0,1,26.73,0,0,1
97089,0,2,1,53.0,0,0,23.07,0,0,1
97090,1,2,0,11.0,0,1,28.48,1,0,0
97091,0,3,1,17.0,0,6,23.44,0,0,1
97092,0,3,1,38.0,0,0,8.22,0,0,1
97093,0,1,0,44.0,0,0,29.92,0,1,0
97094,1,2,1,30.0,0,0,25.15,0,0,1
97095,0,3,1,15.0,0,0,31.38,0,0,1
97096,0,3,1,15.0,0,0,7.65,0,0,1
97097,0,1,1,41.0,0,3,9.81,0,0,1
97098,1,2,0,47.0,0,0,26.95,1,0,0
97099,1,1,1,40.0,0,2,81.27,0,0,1
97100,1,1,0,45.0,0,0,31.7,1,0,0
97101,0,1,1,38.0,0,0,91.94,0,0,1
97102,0,2,1,64.0,0,0,24.42,0,0,1
97103,1,2,1,35.0,0,0,8.64,0,0,1
97104,0,2,1,1.0,1,2,34.32,0,0,1
97105,1,3,1,8.0,1,0,24.42,0,0,1
97106,0,3,1,23.0,0,0,7.87,0,0,1
97107,0,2,1,64.0,0,0,6.82,0,0,1
97108,0,2,1,38.0,0,0,6.38,0,0,1
97109,1,3,0,20.0,4,0,30.27,0,0,1
97110,0,1,1,34.0,0,0,9.36,1,0,0
97111,0,2,0,57.0,0,1,9.07,0,0,1
97112,0,1,0,61.0,0,0,27.04,0,1,0
97113,0,3,1,35.0,0,0,9.72,0,0,1
97114,0,3,1,20.0,0,0,8.38,0,0,1
97115,1,2,0,80.0,0,0,32.28,1,0,0
97116,0,2,1,22.0,0,0,96.24,0,0,1
97117,0,3,1,4.0,1,2,77.35,0,0,1
97118,1,3,0,31.0,1,1,9.55,0,0,1
97119,0,1,1,10.0,1,0,28.83,0,0,1
97120,0,3,0,2.0,1,2,31.07,0,0,1
97121,1,2,1,36.0,0,0,31.58,0,1,0
97122,0,3,1,8.0,1,2,30.88,0,0,1
97123,1,2,0,62.0,0,1,27.45,0,0,1
97124,0,2,1,16.0,0,0,9.1,0,0,1
97125,1,1,0,57.0,0,0,110.61,0,1,0
97126,0,1,0,48.0,1,5,83.87,0,0,1
97127,1,1,1,46.0,0,0,53.61,1,0,0
97128,0,3,1,22.0,0,0,8.32,0,0,1
97129,0,3,1,46.0,0,0,27.43,0,0,1
97130,0,2,1,36.0,0,0,9.82,0,0,1
97131,0,3,1,61.0,1,0,28.91,0,0,1
97132,0,2,1,36.0,0,0,10.41,0,0,1
97133,0,2,1,59.0,0,0,27.31,1,0,0
97134,0,3,1,38.0,1,0,10.25,0,0,1
97135,1,2,0,49.0,0,0,36.19,1,0,0
97136,0,3,1,36.0,0,0,7.83,0,0,1
97137,0,1,0,66.0,0,0,11.81,1,0,0
97138,0,3,1,69.0,0,0,54.89,0,0,1
97139,0,1,1,53.0,0,0,223.89,0,0,1
97140,1,2,0,65.0,0,0,27.9,1,0,0
97141,0,1,0,38.0,0,0,83.02,1,0,0
97142,1,3,0,58.0,0,2,17.97,1,0,0
97143,1,1,0,36.0,0,0,14.48,1,0,0
97144,0,2,0,30.0,0,0,10.17,0,0,1
97145,1,2,0,45.0,0,0,38.04,0,0,1
97146,0,1,1,63.0,2,0,218.01,0,0,1
97147,0,3,1,65.0,0,0,8.78,0,0,1
97148,1,2,0,62.0,0,0,22.86,0,0,1
97149,0,3,1,67.0,0,0,6.19,0,0,1
97150,0,3,1,28.0,0,0,7.15,0,0,1
97151,1,1,0,52.0,1,4,556.73,0,0,1
97152,0,2,0,51.0,1,1,36.72,0,0,1
97153,0,3,1,31.0,0,0,17.91,0,0,1
97154,0,3,1,22.0,0,0,9.66,0,0,1
97155,1,2,0,57.0,2,0,25.47,1,0,0
97156,0,1,1,44.0,0,0,75.92,1,0,0
97157,0,2,1,29.0,0,0,32.69,0,0,1
97158,1,1,0,57.0,0,0,144.19,1,0,0
97159,0,2,0,26.0,0,0,12.87,1,0,0
97160,1,1,0,53.0,1,0,35.16,1,0,0
97161,0,3,1,36.0,0,0,7.68,0,0,1
97162,1,3,0,15.0,1,0,12.75,1,0,0
97163,1,1,0,39.0,0,0,30.52,0,1,0
97164,0,3,1,22.0,0,0,11.32,0,0,1
97165,1,1,0,24.0,1,1,29.86,0,0,1
97166,1,2,1,29.0,0,0,5.24,0,0,1
97167,1,1,1,63.0,0,0,186.99,0,0,1
97168,0,2,0,31.0,0,0,173.15,0,1,0
97169,1,3,1,24.0,0,0,9.51,0,1,0
97170,0,3,1,24.0,0,3,12.95,0,0,1
97171,1,1,0,24.0,0,0,124.56,0,1,0
97172,1,3,0,51.0,0,0,7.42,1,0,0
97173,1,2,1,42.0,0,0,10.79,0,0,1
97174,1,1,0,60.0,0,0,101.47,0,1,0
97175,0,2,1,20.0,1,0,8.96,0,0,1
97176,0,3,0,55.0,0,0,10.86,0,0,1
97177,0,2,1,25.0,0,0,9.62,0,0,1
97178,0,1,1,35.0,0,0,30.98,0,0,1
97179,0,3,1,60.0,0,0,10.27,0,0,1
97180,0,1,1,47.0,1,0,133.09,0,0,1
97181,0,1,1,39.0,3,2,72.73,0,0,1
97182,1,1,0,26.0,0,0,229.16,1,0,0
97183,1,3,0,78.0,0,0,26.07,0,0,1
97184,0,2,1,34.0,0,0,24.77,0,0,1
97185,1,2,0,15.0,0,0,11.58,0,0,1
97186,0,3,1,56.0,0,0,6.41,0,0,1
97187,1,3,0,27.0,0,0,26.11,0,0,1
97188,0,3,1,47.0,0,0,5.71,0,0,1
97189,0,1,1,42.0,0,0,11.81,0,0,1
97190,0,1,1,60.0,0,0,7.22,0,0,1
97191,0,3,1,18.0,0,1,11.74,0,0,1
97192,1,2,0,58.0,0,0,29.09,0,0,1
97193,0,1,0,40.0,1,3,109.1,0,0,1
97194,1,2,0,25.0,0,2,26.68,0,0,1
97195,0,3,0,47.0,0,0,8.09,0,0,1
97196,1,2,0,59.0,0,0,6.24,0,1,0
97197,0,1,1,62.0,1,0,104.66,0,0,1
97198,1,1,0,50.0,0,1,170.66,1,0,0
97199,1,3,1,19.0,0,0,8.6,0,0,1
97200,0,1,1,68.0,1,0,98.95,0,1,0
97201,0,2,0,37.0,0,0,12.75,0,0,1
97202,0,3,1,39.0,0,0,12.27,0,0,1
97203,1,1,0,50.0,0,0,127.52,1,0,0
97204,1,2,0,56.0,1,0,10.08,0,0,1
97205,0,2,0,25.0,1,0,29.39,0,0,1
97206,0,3,1,29.0,0,0,6.48,0,0,1
97207,0,2,0,69.0,0,0,6.87,0,0,1
97208,0,3,1,30.0,0,0,29.36,0,0,1
97209,0,3,1,59.0,0,0,27.52,0,0,1
97210,1,2,0,38.0,0,3,24.67,1,0,0
97211,0,2,0,8.0,1,2,30.88,0,0,1
97212,0,3,1,35.0,0,0,21.32,0,0,1
97213,1,1,1,63.0,0,0,29.27,1,0,0
97214,0,3,1,22.0,0,0,7.25,0,0,1
97215,0,3,1,24.0,0,0,5.06,0,0,1
97216,0,2,1,25.0,0,0,7.45,0,0,1
97217,0,3,1,27.0,0,0,23.68,0,0,1
97218,0,2,1,21.0,0,2,26.63,1,0,0
97219,1,1,1,26.0,1,0,212.26,1,0,0
97220,1,2,1,41.0,0,0,25.75,1,0,0
97221,0,2,1,38.0,0,0,7.62,0,0,1
97222,0,2,0,0.5,1,2,32.14,0,0,1
97223,0,3,1,1.0,1,2,67.94,0,0,1
97224,0,3,0,5.0,1,1,30.56,1,0,0
97225,0,1,1,38.0,0,0,32.32,1,0,0
97226,0,3,1,21.0,1,1,8.36,0,0,1
97227,0,1,0,38.0,0,0,30.68,1,0,0
97228,0,2,1,4.0,1,3,26.38,0,0,1
97229,1,3,0,20.0,0,0,7.63,0,0,1
97230,0,1,1,45.0,0,2,73.18,1,0,0
97231,0,3,1,39.0,3,0,23.85,1,0,0
97232,0,3,1,23.0,0,0,15.9,0,0,1
97233,1,2,0,56.0,0,0,24.38,1,0,0
97234,0,2,0,51.0,0,0,26.97,0,1,0
97235,0,1,1,29.0,0,0,62.97,1,0,0
97236,0,3,1,25.0,0,0,7.27,0,0,1
97237,0,1,1,7.0,0,2,27.04,0,0,1
97238,0,3,1,36.0,0,0,9.2,0,0,1
97239,1,1,0,57.0,1,2,272.77,1,0,0
97240,0,2,0,23.0,0,0,8.13,0,0,1
97241,1,3,0,11.0,0,2,26.41,0,0,1
97242,0,3,1,26.0,1,0,69.07,0,0,1
97243,1,3,1,4.0,1,2,13.81,1,0,0
97244,1,1,0,14.0,0,2,27.62,0,0,1
97245,0,1,0,42.0,0,0,31.84,1,0,0
97246,1,3,0,2.0,1,2,14.71,1,0,0
97247,0,1,1,62.0,1,4,552.7,1,0,0
97248,0,1,1,25.0,0,0,29.43,0,0,1
97249,0,2,1,25.0,0,0,9.61,0,0,1
97250,1,1,0,57.0,0,0,51.32,1,0,0
97251,0,3,1,32.0,0,0,9.4,0,0,1
97252,0,1,1,55.0,0,0,29.78,0,1,0
97253,1,2,0,32.0,0,0,9.05,0,0,1
97254,0,3,0,0.58,1,2,32.21,1,0,0
97255,1,2,0,25.0,0,0,26.96,0,0,1
97256,1,1,1,61.0,0,0,32.81,1,0,0
97257,0,3,1,40.0,0,0,9.79,0,0,1
97258,1,3,1,64.0,0,0,11.1,1,0,0
97259,1,2,0,78.0,0,0,32.54,1,0,0
97260,0,2,1,26.0,0,0,23.64,0,0,1
97261,1,1,0,39.0,0,0,8.42,1,0,0
97262,0,1,0,31.0,0,5,22.99,0,0,1
97263,1,1,1,55.0,3,2,28.56,0,0,1
97264,1,1,0,50.0,0,0,97.54,0,0,1
97265,0,3,1,12.0,4,0,7.8,0,0,1
97266,1,1,1,38.0,1,0,26.11,0,0,1
97267,0,3,1,56.0,0,1,6.76,0,0,1
97268,0,2,0,64.0,0,1,25.72,0,0,1
97269,0,2,0,8.0,4,1,30.46,0,0,1
97270,0,1,0,67.0,0,0,63.78,0,0,1
97271,1,1,0,31.0,0,0,33.45,1,0,0
97272,0,3,1,33.0,0,0,8.74,0,0,1
97273,0,3,1,58.0,0,0,28.9,0,0,1
97274,1,1,1,57.0,1,2,141.31,1,0,0
97275,0,3,1,46.0,0,0,10.63,0,0,1
97276,0,2,0,63.0,2,0,20.0,0,0,1
97277,1,2,0,13.0,0,0,197.1,0,0,1
97278,0,3,1,8.0,0,0,8.45,0,0,1
97279,1,1,0,38.0,0,0,31.95,1,0,0
97280,0,3,1,21.0,0,0,10.73,0,0,1
97281,0,1,0,21.0,1,0,76.64,0,0,1
97282,0,1,1,35.0,1,3,57.03,0,0,1
97283,0,3,1,17.0,0,0,7.56,0,0,1
97284,0,1,1,56.0,1,0,73.88,0,0,1
97285,0,3,1,30.0,0,0,10.36,0,0,1
97286,0,3,1,23.0,0,0,12.28,0,0,1
97287,1,2,0,69.0,0,0,28.91,1,0,0
97288,1,3,0,68.0,0,0,9.65,0,0,1
97289,0,2,1,26.0,0,0,6.28,1,0,0
97290,1,1,1,48.0,3,0,25.52,1,0,0
97291,0,3,0,9.0,0,0,9.26,0,0,1
97292,1,3,0,64.0,0,0,5.43,1,0,0
97293,1,2,0,9.0,0,1,21.86,0,0,1
97294,0,3,1,25.0,0,6,10.79,0,0,1
97295,0,3,0,3.0,1,2,82.93,1,0,0
97296,0,3,1,46.0,1,0,8.2,0,0,1
97297,0,3,0,7.0,1,2,30.53,1,0,0
97298,0,3,1,47.0,0,0,10.01,0,0,1
97299,0,1,0,66.0,0,0,23.28,0,0,1
97300,0,1,0,47.0,0,0,68.42,0,0,1
97301,0,2,0,38.0,1,2,31.33,0,0,1
97302,1,3,0,10.0,1,2,15.42,1,0,0
97303,0,3,0,24.0,0,0,12.57,0,0,1
97304,0,2,1,43.0,0,1,24.41,1,0,0
97305,0,1,1,38.0,0,1,169.94,1,0,0
97306,1,1,1,56.0,0,1,79.9,1,0,0
97307,0,3,1,45.0,0,0,9.44,0,0,1
97308,0,3,1,32.0,0,0,12.52,0,0,1
97309,0,1,1,45.0,0,0,63.64,0,0,1
